iter	RMSE
1664	1.527635393
1665	1.527584975
1666	1.527523977
1667	1.527511753
1668	1.527313755
1669	1.527311131
1670	1.527257356
1671	1.527006428
1672	1.526979655
1673	1.526919469
1674	1.526533664
1675	1.526268266
1676	1.525989383
1677	1.525719472
1678	1.52563622
1679	1.52563537
1680	1.525620816
1681	1.525419128
1682	1.525416548
1683	1.525368198
1684	1.525321067
1685	1.524965226
1686	1.524844254
1687	1.524806486
1688	1.524805554
1689	1.524760504
1690	1.524478882
1691	1.524466963
1692	1.52427844
1693	1.523993445
1694	1.523734865
1695	1.523298212
1696	1.52328805
1697	1.523101883
1698	1.522801958
1699	1.522795275
1700	1.522441236
1701	1.522255878
1702	1.521994427
1703	1.521712473
1704	1.521483728
1705	1.521419775
1706	1.521413323
1707	1.521237216
1708	1.520774906
1709	1.520772196
1710	1.520743936
1711	1.520500586
1712	1.520300722
1713	1.520226017
1714	1.520089759
1715	1.520078251
1716	1.52007106
1717	1.520042869
1718	1.519831576
1719	1.519462579
1720	1.519460169
1721	1.519404931
1722	1.519259302
1723	1.519216482
1724	1.519103026
1725	1.519091752
1726	1.518852449
1727	1.518850125
1728	1.518798858
1729	1.518753788
1730	1.518365326
1731	1.518321116
1732	1.518291375
1733	1.518243164
1734	1.517802489
1735	1.517800285
1736	1.517754584
1737	1.517621553
1738	1.517611023
1739	1.517559448
1740	1.517497092
1741	1.51743117
1742	1.517368443
1743	1.517364244
1744	1.517361993
1745	1.517319089
1746	1.517315292
1747	1.517133108
1748	1.517084793
1749	1.5170371
1750	1.51690652
1751	1.516903432
1752	1.516894889
1753	1.516706304
1754	1.516698941
1755	1.51652676
1756	1.516212667
1757	1.516206528
1758	1.516048546
1759	1.515667361
1760	1.515663658
1761	1.515560394
1762	1.515556133
1763	1.515481452
1764	1.515336802
1765	1.515196389
1766	1.51505804
1767	1.515009808
1768	1.514759435
1769	1.514700299
1770	1.51465953
1771	1.514485125
1772	1.514459477
1773	1.514331481
1774	1.514322807
1775	1.514194327
1776	1.514044077
1777	1.514035764
1778	1.51402994
1779	1.513899492
1780	1.513848162
1781	1.513687691
1782	1.513520731
1783	1.513476195
1784	1.513329678
1785	1.512862233
1786	1.51285568
1787	1.512565893
1788	1.512290298
1789	1.512150772
1790	1.511926458
1791	1.511748744
1792	1.511552522
1793	1.511285257
1794	1.511129761
1795	1.510946228
1796	1.51082549
1797	1.510728771
1798	1.510285235
1799	1.510176677
1800	1.510128581
1801	1.50994128
1802	1.509613627
1803	1.509447474
1804	1.509277858
1805	1.509215865
1806	1.509043482
1807	1.508880911
1808	1.508774539
1809	1.508733446
1810	1.508724479
1811	1.508591923
1812	1.508584144
1813	1.508446235
1814	1.508203382
1815	1.50799503
1816	1.507863061
1817	1.507702628
1818	1.507614658
1819	1.507569061
1820	1.507562518
1821	1.507376032
1822	1.507174516
1823	1.507093187
1824	1.507085812
1825	1.5069838
1826	1.506819963
1827	1.506795232
1828	1.506551923
1829	1.50654587
1830	1.506471344
1831	1.506436792
1832	1.506332475
1833	1.506329294
1834	1.506051618
1835	1.505677558
1836	1.505484786
1837	1.505436877
1838	1.505382047
1839	1.505374699
1840	1.50534195
1841	1.505305731
1842	1.505164359
1843	1.50512094
1844	1.504838361
1845	1.504622025
1846	1.50457576
1847	1.504411233
1848	1.504306925
1849	1.504245429
1850	1.50414954
1851	1.504069642
1852	1.504011699
1853	1.503961452
1854	1.503905945
1855	1.503528269
1856	1.503522033
1857	1.503470737
1858	1.503127683
1859	1.503081557
1860	1.50304237
1861	1.50291046
1862	1.502798849
1863	1.502742941
1864	1.502616466
1865	1.502421065
1866	1.501999035
1867	1.501968188
1868	1.501884231
1869	1.50185452
1870	1.501820486
1871	1.501650394
1872	1.501647308
1873	1.501343139
1874	1.501338772
1875	1.50126446
1876	1.501229287
1877	1.500855987
1878	1.500737354
1879	1.500624738
1880	1.500527537
1881	1.500399472
1882	1.500397492
1883	1.500300636
1884	1.500219554
1885	1.500117714
1886	1.500080276
1887	1.500029774
1888	1.499927223
1889	1.499912961
1890	1.49989297
1891	1.499817548
1892	1.499567425
1893	1.499564388
1894	1.499435779
1895	1.499330459
1896	1.499323246
1897	1.499152225
1898	1.499022336
1899	1.498833942
1900	1.498568484
1901	1.498508028
1902	1.498352495
1903	1.498342863
1904	1.498204167
1905	1.498182359
1906	1.498172837
1907	1.497917485
1908	1.497451813
1909	1.497348642
1910	1.497301071
1911	1.497262786
1912	1.496870135
1913	1.496864408
1914	1.496547839
1915	1.496447432
1916	1.496406437
1917	1.496401426
1918	1.496292074
1919	1.496254236
1920	1.495885061
1921	1.495798798
1922	1.495797555
1923	1.495719248
1924	1.495655462
1925	1.495653027
1926	1.495587821
1927	1.495547334
1928	1.495445867
1929	1.49544044
1930	1.495399555
1931	1.49501429
1932	1.494930179
1933	1.494431229
1934	1.494396125
1935	1.494151732
1936	1.494084773
1937	1.493961748
1938	1.493864422
1939	1.49355373
1940	1.49324183
1941	1.493204269
1942	1.493087819
1943	1.493039694
1944	1.493035358
1945	1.49303413
1946	1.493031297
1947	1.492990644
1948	1.492952406
1949	1.492863442
1950	1.492857949
1951	1.492845185
1952	1.492839326
1953	1.492802044
1954	1.492430548
1955	1.492421746
1956	1.492381443
1957	1.492330173
1958	1.492307965
1959	1.492251354
1960	1.492146728
1961	1.491973041
1962	1.491911372
1963	1.491820855
1964	1.491580724
1965	1.491573491
1966	1.491322531
1967	1.491264475
1968	1.490938083
1969	1.490829922
1970	1.490797077
1971	1.490768823
1972	1.490598137
1973	1.49059315
1974	1.490370363
1975	1.49016106
1976	1.490123727
1977	1.490097894
1978	1.490092963
1979	1.489821019
1980	1.489748364
1981	1.489746591
1982	1.48968968
1983	1.489686909
1984	1.489679228
1985	1.489470337
1986	1.489385567
1987	1.489337258
1988	1.489334513
1989	1.489296692
1990	1.488910115
1991	1.488873102
1992	1.488839863
1993	1.488805439
1994	1.488543512
1995	1.488481404
1996	1.48837431
1997	1.488369316
1998	1.48833424
1999	1.488305597
2000	1.488145981
2001	1.488081739
2002	1.487980036
2003	1.487975144
2004	1.487954291
2005	1.487891151
2006	1.487886329
2007	1.487872545
2008	1.487871396
2009	1.487839593
2010	1.487638865
2011	1.487632775
2012	1.48761125
2013	1.487606539
2014	1.487429461
2015	1.487424794
2016	1.487381692
2017	1.487348059
2018	1.487266369
2019	1.487220865
2020	1.487131507
2021	1.48709488
2022	1.487090434
2023	1.48703756
2024	1.486792997
2025	1.486718911
2026	1.486653375
2027	1.486292827
2028	1.486258009
2029	1.48620308
2030	1.486140146
2031	1.486135795
2032	1.486102171
2033	1.485822003
2034	1.485447247
2035	1.485438131
2036	1.48519832
2037	1.485136034
2038	1.484898972
2039	1.484823123
2040	1.484772748
2041	1.484691143
2042	1.484686888
2043	1.484667993
2044	1.4846115
2045	1.484207362
2046	1.48409109
2047	1.483892453
2048	1.483880317
2049	1.483838442
2050	1.483779623
2051	1.483737893
2052	1.483641016
2053	1.483606815
2054	1.483525642
2055	1.483495808
2056	1.483426748
2057	1.48342169
2058	1.4834186
2059	1.483338865
2060	1.483331834
2061	1.482863456
2062	1.482856254
2063	1.482841183
2064	1.482698101
2065	1.482650196
2066	1.482596073
2067	1.482408176
2068	1.482364768
2069	1.481940824
2070	1.4819246
2071	1.481723084
2072	1.481670901
2073	1.481666675
2074	1.481570738
2075	1.481158147
2076	1.481117743
2077	1.481080287
2078	1.480899148
2079	1.480697911
2080	1.480601518
2081	1.480530074
2082	1.48051122
2083	1.480507088
2084	1.480503147
2085	1.48045749
2086	1.48043018
2087	1.480349764
2088	1.480199774
2089	1.479824274
2090	1.479780816
2091	1.479555332
2092	1.479260518
2093	1.479213134
2094	1.479185585
2095	1.47914898
2096	1.47843819
2097	1.478430208
2098	1.478399853
2099	1.478381894
2100	1.478377901
2101	1.47837488
2102	1.478324477
2103	1.478291615
2104	1.478223702
2105	1.477767927
2106	1.477477857
2107	1.477395362
2108	1.477354903
2109	1.477155602
2110	1.477106703
2111	1.477059137
2112	1.477058129
2113	1.477004493
2114	1.477001548
2115	1.476998632
2116	1.476576123
2117	1.476545005
2118	1.476498818
2119	1.47648723
2120	1.476250355
2121	1.476245216
2122	1.476241104
2123	1.476236196
2124	1.476232576
2125	1.47620519
2126	1.476098934
2127	1.476067672
2128	1.475937279
2129	1.475810279
2130	1.475806657
2131	1.475775907
2132	1.47577233
2133	1.475645383
2134	1.475613185
2135	1.475584713
2136	1.475456438
2137	1.47545026
2138	1.475444106
2139	1.475432869
2140	1.47543024
2141	1.475388903
2142	1.47530797
2143	1.475277879
2144	1.475235893
2145	1.475204106
2146	1.475067051
2147	1.475012676
2148	1.474758924
2149	1.474677439
2150	1.47464025
2151	1.474596249
2152	1.474592735
2153	1.474549565
2154	1.474512294
2155	1.474341073
2156	1.474129977
2157	1.474090246
2158	1.473918904
2159	1.473819479
2160	1.473780251
2161	1.473774442
2162	1.473720456
2163	1.473714236
2164	1.473503094
2165	1.47334863
2166	1.473313276
2167	1.473311128
2168	1.473294974
2169	1.47326379
2170	1.473233085
2171	1.472916727
2172	1.472912147
2173	1.472908985
2174	1.472866047
2175	1.472851704
2176	1.472820798
2177	1.47278933
2178	1.472758667
2179	1.472537261
2180	1.472532759
2181	1.472487269
2182	1.472418802
2183	1.472387921
2184	1.472351435
2185	1.47207165
2186	1.472002201
2187	1.47193812
2188	1.471894103
2189	1.471797031
2190	1.47179467
2191	1.471792731
2192	1.471444942
2193	1.471169661
2194	1.471165806
2195	1.471141151
2196	1.471074238
2197	1.471041464
2198	1.471009872
2199	1.470981903
2200	1.470471276
2201	1.470235668
2202	1.470136074
2203	1.470116584
2204	1.470112207
2205	1.469693941
2206	1.469689614
2207	1.469618792
2208	1.469591746
2209	1.469559299
2210	1.469302214
2211	1.469173875
2212	1.469146508
2213	1.469143599
2214	1.469140724
2215	1.468675798
2216	1.468648046
2217	1.468618632
2218	1.468580099
2219	1.46854214
2220	1.468481497
2221	1.4681041
2222	1.467737183
2223	1.467708351
2224	1.467705279
2225	1.467662109
2226	1.467442629
2227	1.467382434
2228	1.46716943
2229	1.467154517
2230	1.467119822
2231	1.46708478
2232	1.467080619
2233	1.467078498
2234	1.467026651
2235	1.466965132
2236	1.466917696
2237	1.466881288
2238	1.466826499
2239	1.466791637
2240	1.46672769
2241	1.466459321
2242	1.466430345
2243	1.466149331
2244	1.466145774
2245	1.466122933
2246	1.465884086
2247	1.465868549
2248	1.46584171
2249	1.465806417
2250	1.465803655
2251	1.465627584
2252	1.465566609
2253	1.465563873
2254	1.46552791
2255	1.465497064
2256	1.46545992
2257	1.46543104
2258	1.464959439
2259	1.464656064
2260	1.464627296
2261	1.464598747
2262	1.46451682
2263	1.464453707
2264	1.464450989
2265	1.4644276
2266	1.464420859
2267	1.464394043
2268	1.464326046
2269	1.464291046
2270	1.464264601
2271	1.464029693
2272	1.463828123
2273	1.463783242
2274	1.463768734
2275	1.463680506
2276	1.463653767
2277	1.46362069
2278	1.463588534
2279	1.463538609
2280	1.463349973
2281	1.46331739
2282	1.463283798
2283	1.46325124
2284	1.463226318
2285	1.463194017
2286	1.463148886
2287	1.463145014
2288	1.463071688
2289	1.463041102
2290	1.463014417
2291	1.463011884
2292	1.462996373
2293	1.462963885
2294	1.462649364
2295	1.462603745
2296	1.462599921
2297	1.462568185
2298	1.462565748
2299	1.462524154
2300	1.462511772
2301	1.462451953
2302	1.462441442
2303	1.462439031
2304	1.462406082
2305	1.462404639
2306	1.462403831
2307	1.462379975
2308	1.462352868
2309	1.461896679
2310	1.461546982
2311	1.461241541
2312	1.461204091
2313	1.461201585
2314	1.461157817
2315	1.461133232
2316	1.461121093
2317	1.461084062
2318	1.461082251
2319	1.461077997
2320	1.461075694
2321	1.461028137
2322	1.460768877
2323	1.460747985
2324	1.460718723
2325	1.460328407
2326	1.460310061
2327	1.460306383
2328	1.460305598
2329	1.460289285
2330	1.460246072
2331	1.460229964
2332	1.460203506
2333	1.460193478
2334	1.460151829
2335	1.460119521
2336	1.460116831
2337	1.459982796
2338	1.459944072
2339	1.45990018
2340	1.459878844
2341	1.459537956
2342	1.459526186
2343	1.459506476
2344	1.4595057
2345	1.45947673
2346	1.459182437
2347	1.459150984
2348	1.45911408
2349	1.459111711
2350	1.459058225
2351	1.459054015
2352	1.458609061
2353	1.458568262
2354	1.458310422
2355	1.458267838
2356	1.458231712
2357	1.458228125
2358	1.458202459
2359	1.458180821
2360	1.458154022
2361	1.457805198
2362	1.457786528
2363	1.457747756
2364	1.457729207
2365	1.457705774
2366	1.457703478
2367	1.457387037
2368	1.457362068
2369	1.457014098
2370	1.456965921
2371	1.456963657
2372	1.456857408
2373	1.456820033
2374	1.456785783
2375	1.456773681
2376	1.456759945
2377	1.456724614
2378	1.456571038
2379	1.45618029
2380	1.456133245
2381	1.456111401
2382	1.455829453
2383	1.455395029
2384	1.455362594
2385	1.455059461
2386	1.454869639
2387	1.454832995
2388	1.454805693
2389	1.454780975
2390	1.454756444
2391	1.454742424
2392	1.454243305
2393	1.453955664
2394	1.453909396
2395	1.453897537
2396	1.45386198
2397	1.453833732
2398	1.453806506
2399	1.453410048
2400	1.453166007
2401	1.453148629
2402	1.45302569
2403	1.452883509
2404	1.452848435
2405	1.452824485
2406	1.452799416
2407	1.45277012
2408	1.452395148
2409	1.452351271
2410	1.452349185
2411	1.452347123
2412	1.452329116
2413	1.452305016
2414	1.45228846
2415	1.452258622
2416	1.452227336
2417	1.452213867
2418	1.452169075
2419	1.452005327
2420	1.4518037
2421	1.451793823
2422	1.451766088
2423	1.451753333
2424	1.451743023
2425	1.45174093
2426	1.451740213
2427	1.451682551
2428	1.451671336
2429	1.45140637
2430	1.451402906
2431	1.451384617
2432	1.451266908
2433	1.451248839
2434	1.451235771
2435	1.451167008
2436	1.45114047
2437	1.451106521
2438	1.451090465
2439	1.451079327
2440	1.450991224
2441	1.450948003
2442	1.450943436
2443	1.450764246
2444	1.450751363
2445	1.450749284
2446	1.450718992
2447	1.450635466
2448	1.450293912
2449	1.450246616
2450	1.450223663
2451	1.450213734
2452	1.450198075
2453	1.450177282
2454	1.450175342
2455	1.450124913
2456	1.450044689
2457	1.450005257
2458	1.449982771
2459	1.449820963
2460	1.44981905
2461	1.44980925
2462	1.44980836
2463	1.449757727
2464	1.449706496
2465	1.449697318
2466	1.449674373
2467	1.449663723
2468	1.449640905
2469	1.449607881
2470	1.44949469
2471	1.449233708
2472	1.449102059
2473	1.448859354
2474	1.448804882
2475	1.448782305
2476	1.448736751
2477	1.44849212
2478	1.448468995
2479	1.448441157
2480	1.447995322
2481	1.447944667
2482	1.447760615
2483	1.447750367
2484	1.447740201
2485	1.447523336
2486	1.447491656
2487	1.44746809
2488	1.447452551
2489	1.447442253
2490	1.447421512
2491	1.447401221
2492	1.44719954
2493	1.446853806
2494	1.446822028
2495	1.446538535
2496	1.446519226
2497	1.446504693
2498	1.446320975
2499	1.44582658
2500	1.445575902
2501	1.445514582
2502	1.445512119
2503	1.445496913
2504	1.445486843
2505	1.445447086
2506	1.445445203
2507	1.445423118
2508	1.445308763
2509	1.445305546
2510	1.445289487
2511	1.445281019
2512	1.445278791
2513	1.445237973
2514	1.445236123
2515	1.445211624
2516	1.444813201
2517	1.444781815
2518	1.444780308
2519	1.444765449
2520	1.4445385
2521	1.444344709
2522	1.444238845
2523	1.444199468
2524	1.444189925
2525	1.444165521
2526	1.444163698
2527	1.444113179
2528	1.444071296
2529	1.444061814
2530	1.444061011
2531	1.444038293
2532	1.444026753
2533	1.444017178
2534	1.443991045
2535	1.443819606
2536	1.443676393
2537	1.443352795
2538	1.443338219
2539	1.443317138
2540	1.443289939
2541	1.443267397
2542	1.443042444
2543	1.442826073
2544	1.442620327
2545	1.442610909
2546	1.442308967
2547	1.442282359
2548	1.442262965
2549	1.442242199
2550	1.442232934
2551	1.442223762
2552	1.442192258
2553	1.442152441
2554	1.442136565
2555	1.442120956
2556	1.442086614
2557	1.441869896
2558	1.441852722
2559	1.441843664
2560	1.441823262
2561	1.441786333
2562	1.441356065
2563	1.441242836
2564	1.441221745
2565	1.441210846
2566	1.441209024
2567	1.441196267
2568	1.441159164
2569	1.441088645
2570	1.441064717
2571	1.441050895
2572	1.440779681
2573	1.440777863
2574	1.440764117
2575	1.440755527
2576	1.440753049
2577	1.440733037
2578	1.440681417
2579	1.440425833
2580	1.440242722
2581	1.440047871
2582	1.440029367
2583	1.440016921
2584	1.439996081
2585	1.439987617
2586	1.439969493
2587	1.439946386
2588	1.439934743
2589	1.439915287
2590	1.439897496
2591	1.439533717
2592	1.439521179
2593	1.439512948
2594	1.439500571
2595	1.439479079
2596	1.439269287
2597	1.439107423
2598	1.438867025
2599	1.438847941
2600	1.438839374
2601	1.43883729
2602	1.438799446
2603	1.438779797
2604	1.438592419
2605	1.43814224
2606	1.438134121
2607	1.438113047
2608	1.438101434
2609	1.438082603
2610	1.438074381
2611	1.43806646
2612	1.438048742
2613	1.438030229
2614	1.438023174
2615	1.43801517
2616	1.437956939
2617	1.437637124
2618	1.437629187
2619	1.437621541
2620	1.43760329
2621	1.43733845
2622	1.437120871
2623	1.437008176
2624	1.436989627
2625	1.436987852
2626	1.436691497
2627	1.436497264
2628	1.436479028
2629	1.43646077
2630	1.436277053
2631	1.436194601
2632	1.436193965
2633	1.436181533
2634	1.436173701
2635	1.436155483
2636	1.435961731
2637	1.435872168
2638	1.435641928
2639	1.435588359
2640	1.435568173
2641	1.435545619
2642	1.435520895
2643	1.435313661
2644	1.435307647
2645	1.435295239
2646	1.435248749
2647	1.435236415
2648	1.434868481
2649	1.434853927
2650	1.434832476
2651	1.434807991
2652	1.434774389
2653	1.434763138
2654	1.434746286
2655	1.434713666
2656	1.434699117
2657	1.434440279
2658	1.434427158
2659	1.434419677
2660	1.434385381
2661	1.434305144
2662	1.434286912
2663	1.434268937
2664	1.434248261
2665	1.433927164
2666	1.433729499
2667	1.433380937
2668	1.432866806
2669	1.432846916
2670	1.432831212
2671	1.432814193
2672	1.432537417
2673	1.432530082
2674	1.431977674
2675	1.431946916
2676	1.431683315
2677	1.431565943
2678	1.431147788
2679	1.431057174
2680	1.43102838
2681	1.431015591
2682	1.430999358
2683	1.430967584
2684	1.430708371
2685	1.430690396
2686	1.430672799
2687	1.430666451
2688	1.430286584
2689	1.430196755
2690	1.430181135
2691	1.430116681
2692	1.430082822
2693	1.43006781
2694	1.430055433
2695	1.430043698
2696	1.430032637
2697	1.430019093
2698	1.429947114
2699	1.429940734
2700	1.429896688
2701	1.429883605
2702	1.429871184
2703	1.429854195
2704	1.429825391
2705	1.429818339
2706	1.429812621
2707	1.429763402
2708	1.429749576
2709	1.429733196
2710	1.429598291
2711	1.429540985
2712	1.429511801
2713	1.429445651
2714	1.42943261
2715	1.429174595
2716	1.429162307
2717	1.428938193
2718	1.428901195
2719	1.428603716
2720	1.428564524
2721	1.428551117
2722	1.428539085
2723	1.42850795
2724	1.428491035
2725	1.42847454
2726	1.428226377
2727	1.428162447
2728	1.427928531
2729	1.427921919
2730	1.427900858
2731	1.427881236
2732	1.427871361
2733	1.427865558
2734	1.427853204
2735	1.427837357
2736	1.427655918
2737	1.427640343
2738	1.427633089
2739	1.427620635
2740	1.427591241
2741	1.427284529
2742	1.427269448
2743	1.427263388
2744	1.426939037
2745	1.426926703
2746	1.426735653
2747	1.426555411
2748	1.426548963
2749	1.426528465
2750	1.4264482
2751	1.426441572
2752	1.426429637
2753	1.426414802
2754	1.426402379
2755	1.426383415
2756	1.426360147
2757	1.426346772
2758	1.426146938
2759	1.42586707
2760	1.425861239
2761	1.425856732
2762	1.425851404
2763	1.425839036
2764	1.425448743
2765	1.425436939
2766	1.425425477
2767	1.425414141
2768	1.425408377
2769	1.425099121
2770	1.424858436
2771	1.424748829
2772	1.42474264
2773	1.424709797
2774	1.424698915
2775	1.424686903
2776	1.42467508
2777	1.424176201
2778	1.424170029
2779	1.424159266
2780	1.423793028
2781	1.423781395
2782	1.423770501
2783	1.423758956
2784	1.423753089
2785	1.423737344
2786	1.423731351
2787	1.423718258
2788	1.42371084
2789	1.423704932
2790	1.423561861
2791	1.423555297
2792	1.423544899
2793	1.423535169
2794	1.423452074
2795	1.423349031
2796	1.423338853
2797	1.423333052
2798	1.423322658
2799	1.423306946
2800	1.423299055
2801	1.423284472
2802	1.423276664
2803	1.423270304
2804	1.423262866
2805	1.422916339
2806	1.422845803
2807	1.422832192
2808	1.422801971
2809	1.422672912
2810	1.422662911
2811	1.42246672
2812	1.422306801
2813	1.422296858
2814	1.422286561
2815	1.422281782
2816	1.422271584
2817	1.422265242
2818	1.422071335
2819	1.422061168
2820	1.421946578
2821	1.421936123
2822	1.421926876
2823	1.421725788
2824	1.421499187
2825	1.421490401
2826	1.421463259
2827	1.421453271
2828	1.421332206
2829	1.421330588
2830	1.421025229
2831	1.421016123
2832	1.421006932
2833	1.420763003
2834	1.42074796
2835	1.420500322
2836	1.420495376
2837	1.420363458
2838	1.420353689
2839	1.420233553
2840	1.420223963
2841	1.420213686
2842	1.419935798
2843	1.419907118
2844	1.419891604
2845	1.419683463
2846	1.419674148
2847	1.419386957
2848	1.419371821
2849	1.419359695
2850	1.419351204
2851	1.419339789
2852	1.419330368
2853	1.418882112
2854	1.418874567
2855	1.418866276
2856	1.41884994
2857	1.418845141
2858	1.418835468
2859	1.418821251
2860	1.418811311
2861	1.418802489
2862	1.418734197
2863	1.418461589
2864	1.418336249
2865	1.418320199
2866	1.418311845
2867	1.418303641
2868	1.41829896
2869	1.418288215
2870	1.418138353
2871	1.417941571
2872	1.417713259
2873	1.417708729
2874	1.417700317
2875	1.417691887
2876	1.41768355
2877	1.417518779
2878	1.417511144
2879	1.417483054
2880	1.417456436
2881	1.417306691
2882	1.417303703
2883	1.417267925
2884	1.417263312
2885	1.416891442
2886	1.416844344
2887	1.416752909
2888	1.416748681
2889	1.416714057
2890	1.416703253
2891	1.416533264
2892	1.416526045
2893	1.416513543
2894	1.416506038
2895	1.416498202
2896	1.416485475
2897	1.416318852
2898	1.41631405
2899	1.416306644
2900	1.416298265
2901	1.416262352
2902	1.416251987
2903	1.416244272
2904	1.416102628
2905	1.416094868
2906	1.416087821
2907	1.415840794
2908	1.415832858
2909	1.415825488
2910	1.415814999
2911	1.415750381
2912	1.415531424
2913	1.415524246
2914	1.415514708
2915	1.415506571
2916	1.415499476
2917	1.415145289
2918	1.415084273
2919	1.415021088
2920	1.415019815
2921	1.415015226
2922	1.41499216
2923	1.414985177
2924	1.414975671
2925	1.414820943
2926	1.414809631
2927	1.414802152
2928	1.414797823
2929	1.414791004
2930	1.414491563
2931	1.414268419
2932	1.414232423
2933	1.414177415
2934	1.414170962
2935	1.413731698
2936	1.413724993
2937	1.413490362
2938	1.413483738
2939	1.413200939
2940	1.412902283
2941	1.412750003
2942	1.412565953
2943	1.412559665
2944	1.412552586
2945	1.412209257
2946	1.412202848
2947	1.412188469
2948	1.412179502
2949	1.412128375
2950	1.412120971
2951	1.411990581
2952	1.411956538
2953	1.411950198
2954	1.411943029
2955	1.411691722
2956	1.411685039
2957	1.411245138
2958	1.411199187
2959	1.411174329
2960	1.411173536
2961	1.411166861
2962	1.410903693
2963	1.410897275
2964	1.410890611
2965	1.410420666
2966	1.410419378
2967	1.410415188
2968	1.410408488
2969	1.410400704
2970	1.410394119
2971	1.410387601
2972	1.410384523
2973	1.410383709
2974	1.41037785
2975	1.410373587
2976	1.410367209
2977	1.410360647
2978	1.410355093
2979	1.41034642
2980	1.410334107
2981	1.410231193
2982	1.410225936
2983	1.41001338
2984	1.410008924
2985	1.410003467
2986	1.410002903
2987	1.409994112
2988	1.409987966
2989	1.409982427
2990	1.409807949
2991	1.409801337
2992	1.409785565
2993	1.409747659
2994	1.409694717
2995	1.409688693
2996	1.40967032
2997	1.409662213
2998	1.409646596
2999	1.40964161
3000	1.409636685
3001	1.409631125
3002	1.409471921
3003	1.409208723
3004	1.409109677
3005	1.408988339
3006	1.408978664
3007	1.408971048
3008	1.408961499
3009	1.408955234
3010	1.408934169
3011	1.408830569
3012	1.408584075
3013	1.408316794
3014	1.408312018
3015	1.408303556
3016	1.408298565
3017	1.408292901
3018	1.408282706
3019	1.408279317
3020	1.408273185
3021	1.408236725
3022	1.40823368
3023	1.408227575
3024	1.407864386
3025	1.407695665
3026	1.407690155
3027	1.407352279
3028	1.407347326
3029	1.407341911
3030	1.407338282
3031	1.407333897
3032	1.407320039
3033	1.407310846
3034	1.407194744
3035	1.407188807
3036	1.407184471
3037	1.407022618
3038	1.406815149
3039	1.406803601
3040	1.406798291
3041	1.406792815
3042	1.406785247
3043	1.406615002
3044	1.406524893
3045	1.406428263
3046	1.406419618
3047	1.406414385
3048	1.406354242
3049	1.406352954
3050	1.406345297
3051	1.406340107
3052	1.406334066
3053	1.406293732
3054	1.406086462
3055	1.406080027
3056	1.406074701
3057	1.4058508
3058	1.405844028
3059	1.405839788
3060	1.405833032
3061	1.405824571
3062	1.405820001
3063	1.405613965
3064	1.405610905
3065	1.405605825
3066	1.405601892
3067	1.405159357
3068	1.40499372
3069	1.404987069
3070	1.404976952
3071	1.404972367
3072	1.404874038
3073	1.404869562
3074	1.404640196
3075	1.404632626
3076	1.404617993
3077	1.404609973
3078	1.404606439
3079	1.404598629
3080	1.404594162
3081	1.404587848
3082	1.404582127
3083	1.404578103
3084	1.404507878
3085	1.404493279
3086	1.404130488
3087	1.404125771
3088	1.404119461
3089	1.403897721
3090	1.403893807
3091	1.403812981
3092	1.403733987
3093	1.403729262
3094	1.403560625
3095	1.403201493
3096	1.403188941
3097	1.403186002
3098	1.403181327
3099	1.403173539
3100	1.403139356
3101	1.403135507
3102	1.403123013
3103	1.40311882
3104	1.403113469
3105	1.403110743
3106	1.403044629
3107	1.402615437
3108	1.402607279
3109	1.402232176
3110	1.402170847
3111	1.40216675
3112	1.402009272
3113	1.401456309
3114	1.401435132
3115	1.401373341
3116	1.401367954
3117	1.401363917
3118	1.400991985
3119	1.400985109
3120	1.400799419
3121	1.400605177
3122	1.400588416
3123	1.40050547
3124	1.400501544
3125	1.400248936
3126	1.400246928
3127	1.400137582
3128	1.400133247
3129	1.400103647
3130	1.400025775
3131	1.400013602
3132	1.400009684
3133	1.399488966
3134	1.399477163
3135	1.399313824
3136	1.398908825
3137	1.398897094
3138	1.39889581
3139	1.39872087
3140	1.398427543
3141	1.398155461
3142	1.39813712
3143	1.398024404
3144	1.398010587
3145	1.39800635
3146	1.39791079
3147	1.397909519
3148	1.397905429
3149	1.397898175
3150	1.397893051
3151	1.39788807
3152	1.397882988
3153	1.397589596
3154	1.39758207
3155	1.397429981
3156	1.397327818
3157	1.397324091
3158	1.397285816
3159	1.397284554
3160	1.397078467
3161	1.397043685
3162	1.397000005
3163	1.396969517
3164	1.396964565
3165	1.396959834
3166	1.396953795
3167	1.396946806
3168	1.396943668
3169	1.396764
3170	1.396743854
3171	1.396741134
3172	1.396734723
3173	1.396730839
3174	1.396678154
3175	1.396676036
3176	1.396671188
3177	1.396552652
3178	1.396442168
3179	1.39643461
3180	1.396184975
3181	1.396158768
3182	1.396155544
3183	1.395917457
3184	1.395820918
3185	1.395817336
3186	1.395813747
3187	1.395810194
3188	1.395804573
3189	1.39579871
3190	1.395792945
3191	1.395785625
3192	1.395780933
3193	1.395775783
3194	1.395771192
3195	1.395769916
3196	1.395757217
3197	1.395471966
3198	1.395466122
3199	1.395414016
3200	1.395410962
3201	1.395332921
3202	1.395114907
3203	1.395107895
3204	1.395103271
3205	1.3948381
3206	1.394835099
3207	1.394832227
3208	1.394828843
3209	1.39455968
3210	1.394394395
3211	1.394383008
3212	1.394150208
3213	1.394137153
3214	1.39412611
3215	1.394121976
3216	1.394092609
3217	1.393780023
